m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
34,2,"2,5,7,17",2^1 * 5^1 * 7^1 * 17^1,0,"3,11,13,19,23,29,31,37,41",
35,2,"2,3,5,7",2^2 * 3^2 * 5^1 * 7^1,0,"11,13,17,19,23,29,31,37,41",
36,2,"2,3,37",2^2 * 3^2 * 37^1,0,"5,7,11,13,17,19,23,29,31,41",
37,2,"2,19,37",2^1 * 19^1 * 37^1,0,"3,5,7,11,13,17,23,29,31,41",
38,2,"2,3,13,19",2^1 * 3^1 * 13^1 * 19^1,0,"5,7,11,17,23,29,31,37,41",
39,2,"2,3,5,13",2^3 * 3^1 * 5^1 * 13^1,0,"7,11,17,19,23,29,31,37,41",
40,2,"2,5,41",2^3 * 5^1 * 41^1,0,"3,7,11,13,17,19,23,29,31,37",
41,2,"2,3,7,41",2^1 * 3^1 * 7^1 * 41^1,0,"5,11,13,17,19,23,29,31,37",
44,2,"2,3,5,11",2^2 * 3^2 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37,41",
45,2,"2,3,5,23",2^1 * 3^2 * 5^1 * 23^1,0,"7,11,13,17,19,29,31,37,41",
48,2,"2,3,7",2^4 * 3^1 * 7^2,0,"5,11,13,17,19,23,29,31,37,41",
49,2,"2,5,7",2^1 * 5^2 * 7^2,0,"3,11,13,17,19,23,29,31,37,41",
50,2,"2,3,5,17",2^1 * 3^1 * 5^2 * 17^1,0,"7,11,13,19,23,29,31,37,41",
51,2,"2,3,13,17",2^2 * 3^1 * 13^1 * 17^1,0,"5,7,11,19,23,29,31,37,41",
54,2,"2,3,5,11",2^1 * 3^3 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37,41",
55,2,"2,5,7,11",2^3 * 5^1 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37,41",
56,2,"2,3,7,19",2^3 * 3^1 * 7^1 * 19^1,0,"5,11,13,17,23,29,31,37,41",
57,2,"2,3,19,29",2^1 * 3^1 * 19^1 * 29^1,0,"5,7,11,13,17,23,31,37,41",
62,2,"2,3,7,31",2^1 * 3^2 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41",
63,2,"2,3,7",2^6 * 3^2 * 7^1,0,"5,11,13,17,19,23,29,31,37,41",
64,2,"2,5,13",2^6 * 5^1 * 13^1,0,"3,7,11,17,19,23,29,31,37,41",
65,2,"2,3,5,11,13",2^1 * 3^1 * 5^1 * 11^1 * 13^1,0,"7,17,19,23,29,31,37,41",
68,2,"2,3,17,23",2^2 * 3^1 * 17^1 * 23^1,0,"5,7,11,13,19,29,31,37,41",
69,2,"2,3,5,7,23",2^1 * 3^1 * 5^1 * 7^1 * 23^1,0,"11,13,17,19,29,31,37,41",
74,2,"2,3,5,37",2^1 * 3^1 * 5^2 * 37^1,0,"7,11,13,17,19,23,29,31,41",
75,2,"2,3,5,19",2^2 * 3^1 * 5^2 * 19^1,0,"7,11,13,17,23,29,31,37,41",
76,2,"2,7,11,19",2^2 * 7^1 * 11^1 * 19^1,0,"3,5,13,17,23,29,31,37,41",
77,2,"2,3,7,11,13",2^1 * 3^1 * 7^1 * 11^1 * 13^1,0,"5,17,19,23,29,31,37,41",
80,2,"2,3,5",2^4 * 3^4 * 5^1,0,"7,11,13,17,19,23,29,31,37,41",
81,2,"2,3,41",2^1 * 3^4 * 41^1,0,"5,7,11,13,17,19,23,29,31,37",
84,2,"2,3,5,7,17",2^2 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41",
87,2,"2,3,11,29",2^3 * 3^1 * 11^1 * 29^1,0,"5,7,13,17,19,23,31,37,41",
90,2,"2,3,5,7,13",2^1 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41",
91,2,"2,7,13,23",2^2 * 7^1 * 13^1 * 23^1,0,"3,5,11,17,19,29,31,37,41",
92,2,"2,3,23,31",2^2 * 3^1 * 23^1 * 31^1,0,"5,7,11,13,17,19,29,37,41",
95,2,"2,3,5,19",2^5 * 3^1 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37,41",
98,2,"2,3,7,11",2^1 * 3^2 * 7^2 * 11^1,0,"5,13,17,19,23,29,31,37,41",
99,2,"2,3,5,11",2^2 * 3^2 * 5^2 * 11^1,0,"7,13,17,19,23,29,31,37,41",
104,2,"2,3,5,7,13",2^3 * 3^1 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41",
110,2,"2,3,5,11,37",2^1 * 3^1 * 5^1 * 11^1 * 37^1,0,"7,13,17,19,23,29,31,41",
111,2,"2,3,7,37",2^4 * 3^1 * 7^1 * 37^1,0,"5,11,13,17,19,23,29,31,41",
114,2,"2,3,5,19,23",2^1 * 3^1 * 5^1 * 19^1 * 23^1,0,"7,11,13,17,29,31,37,41",
115,2,"2,5,23,29",2^2 * 5^1 * 23^1 * 29^1,0,"3,7,11,13,17,19,31,37,41",
116,2,"2,3,13,29",2^2 * 3^2 * 13^1 * 29^1,0,"5,7,11,17,19,23,31,37,41",
119,2,"2,3,5,7,17",2^3 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41",
120,2,"2,3,5,11",2^3 * 3^1 * 5^1 * 11^2,0,"7,13,17,19,23,29,31,37,41",
123,2,"2,3,31,41",2^2 * 3^1 * 31^1 * 41^1,0,"5,7,11,13,17,19,23,29,37",
124,2,"2,5,31",2^2 * 5^3 * 31^1,0,"3,7,11,13,17,19,23,29,37,41",
125,2,"2,3,5,7",2^1 * 3^2 * 5^3 * 7^1,0,"11,13,17,19,23,29,31,37,41",
132,2,"2,3,7,11,19",2^2 * 3^1 * 7^1 * 11^1 * 19^1,0,"5,13,17,23,29,31,37,41",
135,2,"2,3,5,17",2^3 * 3^3 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41",
143,2,"2,3,11,13",2^4 * 3^2 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41",
144,2,"2,3,5,29",2^4 * 3^2 * 5^1 * 29^1,0,"7,11,13,17,19,23,31,37,41",
147,2,"2,3,7,37",2^2 * 3^1 * 7^2 * 37^1,0,"5,11,13,17,19,23,29,31,41",
152,2,"2,3,17,19",2^3 * 3^2 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41",
153,2,"2,3,7,11,17",2^1 * 3^2 * 7^1 * 11^1 * 17^1,0,"5,13,19,23,29,31,37,41",
154,2,"2,5,7,11,31",2^1 * 5^1 * 7^1 * 11^1 * 31^1,0,"3,13,17,19,23,29,37,41",
155,2,"2,3,5,13,31",2^2 * 3^1 * 5^1 * 13^1 * 31^1,0,"7,11,17,19,23,29,37,41",
160,2,"2,5,7,23",2^5 * 5^1 * 7^1 * 23^1,0,"3,11,13,17,19,29,31,37,41",
161,2,"2,3,7,23",2^1 * 3^4 * 7^1 * 23^1,0,"5,11,13,17,19,29,31,37,41",
164,2,"2,3,5,11,41",2^2 * 3^1 * 5^1 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37",
168,2,"2,3,7,13",2^3 * 3^1 * 7^1 * 13^2,0,"5,11,17,19,23,29,31,37,41",
169,2,"2,5,13,17",2^1 * 5^1 * 13^2 * 17^1,0,"3,7,11,19,23,29,31,37,41",
170,2,"2,3,5,17,19",2^1 * 3^2 * 5^1 * 17^1 * 19^1,0,"7,11,13,23,29,31,37,41",
174,2,"2,3,5,7,29",2^1 * 3^1 * 5^2 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41",
175,2,"2,5,7,11",2^4 * 5^2 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37,41",
184,2,"2,5,23,37",2^3 * 5^1 * 23^1 * 37^1,0,"3,7,11,13,17,19,29,31,41",
185,2,"2,3,5,31,37",2^1 * 3^1 * 5^1 * 31^1 * 37^1,0,"7,11,13,17,19,23,29,41",
186,2,"2,3,11,17,31",2^1 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37,41",
189,2,"2,3,5,7,19",2^1 * 3^3 * 5^1 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41",
195,2,"2,3,5,7,13",2^2 * 3^1 * 5^1 * 7^2 * 13^1,0,"11,17,19,23,29,31,37,41",
203,2,"2,3,7,17,29",2^2 * 3^1 * 7^1 * 17^1 * 29^1,0,"5,11,13,19,23,31,37,41",
204,2,"2,3,5,17,41",2^2 * 3^1 * 5^1 * 17^1 * 41^1,0,"7,11,13,19,23,29,31,37",
207,2,"2,3,13,23",2^4 * 3^2 * 13^1 * 23^1,0,"5,7,11,17,19,29,31,37,41",
208,2,"2,11,13,19",2^4 * 11^1 * 13^1 * 19^1,0,"3,5,7,17,23,29,31,37,41",
209,2,"2,3,5,7,11,19",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41",
216,2,"2,3,7,31",2^3 * 3^3 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41",
220,2,"2,5,11,13,17",2^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"3,7,19,23,29,31,37,41",
221,2,"2,3,13,17,37",2^1 * 3^1 * 13^1 * 17^1 * 37^1,0,"5,7,11,19,23,29,31,41",
224,2,"2,3,5,7",2^5 * 3^2 * 5^2 * 7^1,0,"11,13,17,19,23,29,31,37,41",
230,2,"2,3,5,7,11,23",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1,0,"13,17,19,29,31,37,41",
231,2,"2,3,7,11,29",2^3 * 3^1 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31,37,41",
242,2,"2,3,11",2^1 * 3^5 * 11^2,0,"5,7,13,17,19,23,29,31,37,41",
245,2,"2,3,5,7,41",2^1 * 3^1 * 5^1 * 7^2 * 41^1,0,"11,13,17,19,23,29,31,37",
246,2,"2,3,13,19,41",2^1 * 3^1 * 13^1 * 19^1 * 41^1,0,"5,7,11,17,23,29,31,37",
247,2,"2,13,19,31",2^3 * 13^1 * 19^1 * 31^1,0,"3,5,7,11,17,23,29,37,41",
252,2,"2,3,7,11,23",2^2 * 3^2 * 7^1 * 11^1 * 23^1,0,"5,13,17,19,29,31,37,41",
255,2,"2,3,5,17",2^8 * 3^1 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41",
259,2,"2,5,7,13,37",2^2 * 5^1 * 7^1 * 13^1 * 37^1,0,"3,11,17,19,23,29,31,41",
260,2,"2,3,5,13,29",2^2 * 3^2 * 5^1 * 13^1 * 29^1,0,"7,11,17,19,23,31,37,41",
272,2,"2,3,7,13,17",2^4 * 3^1 * 7^1 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41",
275,2,"2,3,5,11,23",2^2 * 3^1 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41",
279,2,"2,3,5,7,31",2^3 * 3^2 * 5^1 * 7^1 * 31^1,0,"11,13,17,19,23,29,37,41",
285,2,"2,3,5,11,13,19",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37,41",
286,2,"2,7,11,13,41",2^1 * 7^1 * 11^1 * 13^1 * 41^1,0,"3,5,17,19,23,29,31,37",
287,2,"2,3,7,41",2^5 * 3^2 * 7^1 * 41^1,0,"5,11,13,17,19,23,29,31,37",
288,2,"2,3,17",2^5 * 3^2 * 17^2,0,"5,7,11,13,19,23,29,31,37,41",
289,2,"2,5,17,29",2^1 * 5^1 * 17^2 * 29^1,0,"3,7,11,13,19,23,31,37,41",
296,2,"2,3,11,37",2^3 * 3^3 * 11^1 * 37^1,0,"5,7,13,17,19,23,29,31,41",
299,2,"2,3,5,13,23",2^2 * 3^1 * 5^2 * 13^1 * 23^1,0,"7,11,17,19,29,31,37,41",
319,2,"2,5,11,29",2^6 * 5^1 * 11^1 * 29^1,0,"3,7,13,17,19,23,31,37,41",
322,2,"2,7,17,19,23",2^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"3,5,11,13,29,31,37,41",
323,2,"2,3,17,19",2^2 * 3^4 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41",
324,2,"2,3,5,13",2^2 * 3^4 * 5^2 * 13^1,0,"7,11,17,19,23,29,31,37,41",
340,2,"2,5,11,17,31",2^2 * 5^1 * 11^1 * 17^1 * 31^1,0,"3,7,13,19,23,29,37,41",
341,2,"2,3,11,19,31",2^1 * 3^2 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37,41",
342,2,"2,3,7,19",2^1 * 3^2 * 7^3 * 19^1,0,"5,11,13,17,23,29,31,37,41",
350,2,"2,3,5,7,13",2^1 * 3^3 * 5^2 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41",
351,2,"2,3,11,13",2^5 * 3^3 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41",
360,2,"2,3,5,19",2^3 * 3^2 * 5^1 * 19^2,0,"7,11,13,17,23,29,31,37,41",
363,2,"2,3,7,11,13",2^2 * 3^1 * 7^1 * 11^2 * 13^1,0,"5,17,19,23,29,31,37,41",
368,2,"2,3,23,41",2^4 * 3^2 * 23^1 * 41^1,0,"5,7,11,13,17,19,29,31,37",
369,2,"2,3,5,37,41",2^1 * 3^2 * 5^1 * 37^1 * 41^1,0,"7,11,13,17,19,23,29,31",
374,2,"2,3,5,11,17",2^1 * 3^1 * 5^3 * 11^1 * 17^1,0,"7,13,19,23,29,31,37,41",
377,2,"2,3,7,13,29",2^1 * 3^3 * 7^1 * 13^1 * 29^1,0,"5,11,17,19,23,31,37,41",
384,2,"2,3,5,7,11",2^7 * 3^1 * 5^1 * 7^1 * 11^1,0,"13,17,19,23,29,31,37,41",
390,2,"2,3,5,13,17,23",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37,41",
391,2,"2,7,17,23",2^3 * 7^2 * 17^1 * 23^1,0,"3,5,11,13,19,29,31,37,41",
399,2,"2,3,5,7,19",2^4 * 3^1 * 5^2 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41",
405,2,"2,3,5,7,29",2^1 * 3^4 * 5^1 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41",
406,2,"2,7,11,29,37",2^1 * 7^1 * 11^1 * 29^1 * 37^1,0,"3,5,13,17,19,23,31,41",
407,2,"2,3,11,17,37",2^3 * 3^1 * 11^1 * 17^1 * 37^1,0,"5,7,13,19,23,29,31,41",
434,2,"2,3,5,7,29,31",2^1 * 3^1 * 5^1 * 7^1 * 29^1 * 31^1,0,"11,13,17,19,23,37,41",
440,2,"2,3,5,7,11",2^3 * 3^2 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41",
441,2,"2,3,7,13,17",2^1 * 3^2 * 7^2 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41",
450,2,"2,3,5,11,41",2^1 * 3^2 * 5^2 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37",
455,2,"2,3,5,7,13,19",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1,0,"11,17,23,29,31,37,41",
459,2,"2,3,5,17,23",2^2 * 3^3 * 5^1 * 17^1 * 23^1,0,"7,11,13,19,29,31,37,41",
464,2,"2,3,5,29,31",2^4 * 3^1 * 5^1 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41",
475,2,"2,5,7,17,19",2^2 * 5^2 * 7^1 * 17^1 * 19^1,0,"3,11,13,23,29,31,37,41",
480,2,"2,3,5,13,37",2^5 * 3^1 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31,41",
483,2,"2,3,7,11,23",2^2 * 3^1 * 7^1 * 11^2 * 23^1,0,"5,13,17,19,29,31,37,41",
492,2,"2,3,17,29,41",2^2 * 3^1 * 17^1 * 29^1 * 41^1,0,"5,7,11,13,19,23,31,37",
493,2,"2,13,17,19,29",2^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"3,5,7,11,23,31,37,41",
494,2,"2,3,5,11,13,19",2^1 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37,41",
495,2,"2,3,5,11,31",2^4 * 3^2 * 5^1 * 11^1 * 31^1,0,"7,13,17,19,23,29,37,41",
506,2,"2,3,11,13,23",2^1 * 3^1 * 11^1 * 13^2 * 23^1,0,"5,7,17,19,29,31,37,41",
512,2,"2,3,19",2^9 * 3^3 * 19^1,0,"5,7,11,13,17,23,29,31,37,41",
527,2,"2,3,11,17,31",2^4 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37,41",
528,2,"2,3,11,23",2^4 * 3^1 * 11^1 * 23^2,0,"5,7,13,17,19,29,31,37,41",
532,2,"2,7,13,19,41",2^2 * 7^1 * 13^1 * 19^1 * 41^1,0,"3,5,11,17,23,29,31,37",
539,2,"2,3,5,7,11",2^2 * 3^3 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41",
550,2,"2,5,11,19,29",2^1 * 5^2 * 11^1 * 19^1 * 29^1,0,"3,7,13,17,23,31,37,41",
551,2,"2,3,19,23,29",2^3 * 3^1 * 19^1 * 23^1 * 29^1,0,"5,7,11,13,17,31,37,41",
560,2,"2,3,5,7,11,17",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31,37,41",
574,2,"2,5,7,23,41",2^1 * 5^2 * 7^1 * 23^1 * 41^1,0,"3,11,13,17,19,29,31,37",
575,2,"2,3,5,23",2^6 * 3^2 * 5^2 * 23^1,0,"7,11,13,17,19,29,31,37,41",
588,2,"2,3,7,19,31",2^2 * 3^1 * 7^2 * 19^1 * 31^1,0,"5,11,13,17,23,29,37,41",
594,2,"2,3,5,7,11,17",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31,37,41",
608,2,"2,3,7,19,29",2^5 * 3^1 * 7^1 * 19^1 * 29^1,0,"5,11,13,17,23,31,37,41",
615,2,"2,3,5,7,11,41",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 41^1,0,"13,17,19,23,29,31,37",
620,2,"2,3,5,23,31",2^2 * 3^3 * 5^1 * 23^1 * 31^1,0,"7,11,13,17,19,29,37,41",
624,2,"2,3,5,13",2^4 * 3^1 * 5^4 * 13^1,0,"7,11,17,19,23,29,31,37,41",
629,2,"2,3,5,7,17,37",2^1 * 3^2 * 5^1 * 7^1 * 17^1 * 37^1,0,"11,13,19,23,29,31,41",
637,2,"2,7,11,13,29",2^1 * 7^2 * 11^1 * 13^1 * 29^1,0,"3,5,17,19,23,31,37,41",
650,2,"2,3,5,7,13,31",2^1 * 3^1 * 5^2 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29,37,41",
665,2,"2,3,5,7,19,37",2^1 * 3^2 * 5^1 * 7^1 * 19^1 * 37^1,0,"11,13,17,23,29,31,41",
666,2,"2,3,23,29,37",2^1 * 3^2 * 23^1 * 29^1 * 37^1,0,"5,7,11,13,17,19,31,41",
675,2,"2,3,5,13",2^2 * 3^3 * 5^2 * 13^2,0,"7,11,17,19,23,29,31,37,41",
696,2,"2,3,17,29,41",2^3 * 3^1 * 17^1 * 29^1 * 41^1,0,"5,7,11,13,19,23,31,37",
702,2,"2,3,13,19,37",2^1 * 3^3 * 13^1 * 19^1 * 37^1,0,"5,7,11,17,23,29,31,41",
703,2,"2,11,19,37",2^6 * 11^1 * 19^1 * 37^1,0,"3,5,7,13,17,23,29,31,41",
713,2,"2,3,7,17,23,31",2^1 * 3^1 * 7^1 * 17^1 * 23^1 * 31^1,0,"5,11,13,19,29,37,41",
714,2,"2,3,5,7,11,13,17",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1,0,"19,23,29,31,37,41",
725,2,"2,3,5,11,29",2^1 * 3^1 * 5^2 * 11^2 * 29^1,0,"7,13,17,19,23,31,37,41",
728,2,"2,3,7,13",2^3 * 3^6 * 7^1 * 13^1,0,"5,11,17,19,23,29,31,37,41",
735,2,"2,3,5,7,23",2^5 * 3^1 * 5^1 * 7^2 * 23^1,0,"11,13,17,19,29,31,37,41",
740,2,"2,3,5,13,19,37",2^2 * 3^1 * 5^1 * 13^1 * 19^1 * 37^1,0,"7,11,17,23,29,31,41",
759,2,"2,3,5,11,19,23",2^3 * 3^1 * 5^1 * 11^1 * 19^1 * 23^1,0,"7,13,17,29,31,37,41",
779,2,"2,3,5,13,19,41",2^2 * 3^1 * 5^1 * 13^1 * 19^1 * 41^1,0,"7,11,17,23,29,31,37",
782,2,"2,3,17,23,29",2^1 * 3^3 * 17^1 * 23^1 * 29^1,0,"5,7,11,13,19,31,37,41",
783,2,"2,3,7,29",2^4 * 3^3 * 7^2 * 29^1,0,"5,11,13,17,19,23,31,37,41",
805,2,"2,5,7,13,23,31",2^1 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"3,11,17,19,29,37,41",
819,2,"2,3,5,7,13,41",2^2 * 3^2 * 5^1 * 7^1 * 13^1 * 41^1,0,"11,17,19,23,29,31,37",
832,2,"2,7,13,17",2^6 * 7^2 * 13^1 * 17^1,0,"3,5,11,19,23,29,31,37,41",
836,2,"2,3,11,19,31",2^2 * 3^3 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37,41",
840,2,"2,3,5,7,29",2^3 * 3^1 * 5^1 * 7^1 * 29^2,0,"11,13,17,19,23,31,37,41",
850,2,"2,5,17,23,37",2^1 * 5^2 * 17^1 * 23^1 * 37^1,0,"3,7,11,13,19,29,31,41",
867,2,"2,3,7,17,31",2^2 * 3^1 * 7^1 * 17^2 * 31^1,0,"5,11,13,19,23,29,37,41",
874,2,"2,5,7,19,23",2^1 * 5^3 * 7^1 * 19^1 * 23^1,0,"3,11,13,17,29,31,37,41",
896,2,"2,3,7,13,23",2^7 * 3^1 * 7^1 * 13^1 * 23^1,0,"5,11,17,19,29,31,37,41",
899,2,"2,3,5,29,31",2^2 * 3^2 * 5^2 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41",
924,2,"2,3,5,7,11,37",2^2 * 3^1 * 5^2 * 7^1 * 11^1 * 37^1,0,"13,17,19,23,29,31,41",
930,2,"2,3,5,7,19,31",2^1 * 3^1 * 5^1 * 7^2 * 19^1 * 31^1,0,"11,13,17,23,29,37,41",
935,2,"2,3,5,11,13,17",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31,37,41",
960,2,"2,3,5,31",2^6 * 3^1 * 5^1 * 31^2,0,"7,11,13,17,19,23,29,37,41",
961,2,"2,13,31,37",2^1 * 13^1 * 31^2 * 37^1,0,"3,5,7,11,17,19,23,29,41",
968,2,"2,3,11,17,19",2^3 * 3^1 * 11^2 * 17^1 * 19^1,0,"5,7,13,23,29,31,37,41",
999,2,"2,3,5,37",2^3 * 3^3 * 5^3 * 37^1,0,"7,11,13,17,19,23,29,31,41",
1000,2,"2,5,7,11,13",2^3 * 5^3 * 7^1 * 11^1 * 13^1,0,"3,17,19,23,29,31,37,41",
1014,2,"2,3,5,7,13,29",2^1 * 3^1 * 5^1 * 7^1 * 13^2 * 29^1,0,"11,17,19,23,31,37,41",
1023,2,"2,3,11,31",2^10 * 3^1 * 11^1 * 31^1,0,"5,7,13,17,19,23,29,37,41",
1024,2,"2,5,41",2^10 * 5^2 * 41^1,0,"3,7,11,13,17,19,23,29,31,37",
1025,2,"2,3,5,19,41",2^1 * 3^3 * 5^2 * 19^1 * 41^1,0,"7,11,13,17,23,29,31,37",
1035,2,"2,3,5,7,23,37",2^2 * 3^2 * 5^1 * 7^1 * 23^1 * 37^1,0,"11,13,17,19,29,31,41",
1044,2,"2,3,5,11,19,29",2^2 * 3^2 * 5^1 * 11^1 * 19^1 * 29^1,0,"7,13,17,23,31,37,41",
1053,2,"2,3,13,17,31",2^1 * 3^4 * 13^1 * 17^1 * 31^1,0,"5,7,11,19,23,29,37,41",
1088,2,"2,3,11,17",2^6 * 3^2 * 11^2 * 17^1,0,"5,7,13,19,23,29,31,37,41",
1104,2,"2,3,5,13,17,23",2^4 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37,41",
1147,2,"2,7,31,37,41",2^2 * 7^1 * 31^1 * 37^1 * 41^1,0,"3,5,11,13,17,19,23,29",
