m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
20,2,"2,3,5,7",2^2 * 3^1 * 5^1 * 7^1,0,"11,13,17,19,23,29,31,37,41,43",
21,2,"2,3,7,11",2^1 * 3^1 * 7^1 * 11^1,0,"5,13,17,19,23,29,31,37,41,43",
22,2,"2,11,23",2^1 * 11^1 * 23^1,0,"3,5,7,13,17,19,29,31,37,41,43",
23,2,"2,3,23",2^3 * 3^1 * 23^1,0,"5,7,11,13,17,19,29,31,37,41,43",
24,2,"2,3,5",2^3 * 3^1 * 5^2,0,"7,11,13,17,19,23,29,31,37,41,43",
25,2,"2,5,13",2^1 * 5^2 * 13^1,0,"3,7,11,17,19,23,29,31,37,41,43",
26,2,"2,3,13",2^1 * 3^3 * 13^1,0,"5,7,11,17,19,23,29,31,37,41,43",
27,2,"2,3,7",2^2 * 3^3 * 7^1,0,"5,11,13,17,19,23,29,31,37,41,43",
28,2,"2,7,29",2^2 * 7^1 * 29^1,0,"3,5,11,13,17,19,23,31,37,41,43",
29,2,"2,3,5,29",2^1 * 3^1 * 5^1 * 29^1,0,"7,11,13,17,19,23,31,37,41,43",
30,2,"2,3,5,31",2^1 * 3^1 * 5^1 * 31^1,0,"7,11,13,17,19,23,29,37,41,43",
31,2,"2,31",2^5 * 31^1,0,"3,5,7,11,13,17,19,23,29,37,41,43",
32,2,"2,3,11",2^5 * 3^1 * 11^1,0,"5,7,13,17,19,23,29,31,37,41,43",
33,2,"2,3,11,17",2^1 * 3^1 * 11^1 * 17^1,0,"5,7,13,19,23,29,31,37,41,43",
34,2,"2,5,7,17",2^1 * 5^1 * 7^1 * 17^1,0,"3,11,13,19,23,29,31,37,41,43",
35,2,"2,3,5,7",2^2 * 3^2 * 5^1 * 7^1,0,"11,13,17,19,23,29,31,37,41,43",
36,2,"2,3,37",2^2 * 3^2 * 37^1,0,"5,7,11,13,17,19,23,29,31,41,43",
37,2,"2,19,37",2^1 * 19^1 * 37^1,0,"3,5,7,11,13,17,23,29,31,41,43",
38,2,"2,3,13,19",2^1 * 3^1 * 13^1 * 19^1,0,"5,7,11,17,23,29,31,37,41,43",
39,2,"2,3,5,13",2^3 * 3^1 * 5^1 * 13^1,0,"7,11,17,19,23,29,31,37,41,43",
40,2,"2,5,41",2^3 * 5^1 * 41^1,0,"3,7,11,13,17,19,23,29,31,37,43",
41,2,"2,3,7,41",2^1 * 3^1 * 7^1 * 41^1,0,"5,11,13,17,19,23,29,31,37,43",
42,2,"2,3,7,43",2^1 * 3^1 * 7^1 * 43^1,0,"5,11,13,17,19,23,29,31,37,41",
43,2,"2,11,43",2^2 * 11^1 * 43^1,0,"3,5,7,13,17,19,23,29,31,37,41",
44,2,"2,3,5,11",2^2 * 3^2 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37,41,43",
45,2,"2,3,5,23",2^1 * 3^2 * 5^1 * 23^1,0,"7,11,13,17,19,29,31,37,41,43",
48,2,"2,3,7",2^4 * 3^1 * 7^2,0,"5,11,13,17,19,23,29,31,37,41,43",
49,2,"2,5,7",2^1 * 5^2 * 7^2,0,"3,11,13,17,19,23,29,31,37,41,43",
50,2,"2,3,5,17",2^1 * 3^1 * 5^2 * 17^1,0,"7,11,13,19,23,29,31,37,41,43",
51,2,"2,3,13,17",2^2 * 3^1 * 13^1 * 17^1,0,"5,7,11,19,23,29,31,37,41,43",
54,2,"2,3,5,11",2^1 * 3^3 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37,41,43",
55,2,"2,5,7,11",2^3 * 5^1 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37,41,43",
56,2,"2,3,7,19",2^3 * 3^1 * 7^1 * 19^1,0,"5,11,13,17,23,29,31,37,41,43",
57,2,"2,3,19,29",2^1 * 3^1 * 19^1 * 29^1,0,"5,7,11,13,17,23,31,37,41,43",
62,2,"2,3,7,31",2^1 * 3^2 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41,43",
63,2,"2,3,7",2^6 * 3^2 * 7^1,0,"5,11,13,17,19,23,29,31,37,41,43",
64,2,"2,5,13",2^6 * 5^1 * 13^1,0,"3,7,11,17,19,23,29,31,37,41,43",
65,2,"2,3,5,11,13",2^1 * 3^1 * 5^1 * 11^1 * 13^1,0,"7,17,19,23,29,31,37,41,43",
68,2,"2,3,17,23",2^2 * 3^1 * 17^1 * 23^1,0,"5,7,11,13,19,29,31,37,41,43",
69,2,"2,3,5,7,23",2^1 * 3^1 * 5^1 * 7^1 * 23^1,0,"11,13,17,19,29,31,37,41,43",
74,2,"2,3,5,37",2^1 * 3^1 * 5^2 * 37^1,0,"7,11,13,17,19,23,29,31,41,43",
75,2,"2,3,5,19",2^2 * 3^1 * 5^2 * 19^1,0,"7,11,13,17,23,29,31,37,41,43",
76,2,"2,7,11,19",2^2 * 7^1 * 11^1 * 19^1,0,"3,5,13,17,23,29,31,37,41,43",
77,2,"2,3,7,11,13",2^1 * 3^1 * 7^1 * 11^1 * 13^1,0,"5,17,19,23,29,31,37,41,43",
80,2,"2,3,5",2^4 * 3^4 * 5^1,0,"7,11,13,17,19,23,29,31,37,41,43",
81,2,"2,3,41",2^1 * 3^4 * 41^1,0,"5,7,11,13,17,19,23,29,31,37,43",
84,2,"2,3,5,7,17",2^2 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43",
85,2,"2,5,17,43",2^1 * 5^1 * 17^1 * 43^1,0,"3,7,11,13,19,23,29,31,37,41",
86,2,"2,3,29,43",2^1 * 3^1 * 29^1 * 43^1,0,"5,7,11,13,17,19,23,31,37,41",
87,2,"2,3,11,29",2^3 * 3^1 * 11^1 * 29^1,0,"5,7,13,17,19,23,31,37,41,43",
90,2,"2,3,5,7,13",2^1 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43",
91,2,"2,7,13,23",2^2 * 7^1 * 13^1 * 23^1,0,"3,5,11,17,19,29,31,37,41,43",
92,2,"2,3,23,31",2^2 * 3^1 * 23^1 * 31^1,0,"5,7,11,13,17,19,29,37,41,43",
95,2,"2,3,5,19",2^5 * 3^1 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37,41,43",
98,2,"2,3,7,11",2^1 * 3^2 * 7^2 * 11^1,0,"5,13,17,19,23,29,31,37,41,43",
99,2,"2,3,5,11",2^2 * 3^2 * 5^2 * 11^1,0,"7,13,17,19,23,29,31,37,41,43",
104,2,"2,3,5,7,13",2^3 * 3^1 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43",
110,2,"2,3,5,11,37",2^1 * 3^1 * 5^1 * 11^1 * 37^1,0,"7,13,17,19,23,29,31,41,43",
111,2,"2,3,7,37",2^4 * 3^1 * 7^1 * 37^1,0,"5,11,13,17,19,23,29,31,41,43",
114,2,"2,3,5,19,23",2^1 * 3^1 * 5^1 * 19^1 * 23^1,0,"7,11,13,17,29,31,37,41,43",
115,2,"2,5,23,29",2^2 * 5^1 * 23^1 * 29^1,0,"3,7,11,13,17,19,31,37,41,43",
116,2,"2,3,13,29",2^2 * 3^2 * 13^1 * 29^1,0,"5,7,11,17,19,23,31,37,41,43",
119,2,"2,3,5,7,17",2^3 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43",
120,2,"2,3,5,11",2^3 * 3^1 * 5^1 * 11^2,0,"7,13,17,19,23,29,31,37,41,43",
123,2,"2,3,31,41",2^2 * 3^1 * 31^1 * 41^1,0,"5,7,11,13,17,19,23,29,37,43",
124,2,"2,5,31",2^2 * 5^3 * 31^1,0,"3,7,11,13,17,19,23,29,37,41,43",
125,2,"2,3,5,7",2^1 * 3^2 * 5^3 * 7^1,0,"11,13,17,19,23,29,31,37,41,43",
128,2,"2,3,43",2^7 * 3^1 * 43^1,0,"5,7,11,13,17,19,23,29,31,37,41",
129,2,"2,3,5,13,43",2^1 * 3^1 * 5^1 * 13^1 * 43^1,0,"7,11,17,19,23,29,31,37,41",
132,2,"2,3,7,11,19",2^2 * 3^1 * 7^1 * 11^1 * 19^1,0,"5,13,17,23,29,31,37,41,43",
135,2,"2,3,5,17",2^3 * 3^3 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41,43",
143,2,"2,3,11,13",2^4 * 3^2 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41,43",
144,2,"2,3,5,29",2^4 * 3^2 * 5^1 * 29^1,0,"7,11,13,17,19,23,31,37,41,43",
147,2,"2,3,7,37",2^2 * 3^1 * 7^2 * 37^1,0,"5,11,13,17,19,23,29,31,41,43",
152,2,"2,3,17,19",2^3 * 3^2 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41,43",
153,2,"2,3,7,11,17",2^1 * 3^2 * 7^1 * 11^1 * 17^1,0,"5,13,19,23,29,31,37,41,43",
154,2,"2,5,7,11,31",2^1 * 5^1 * 7^1 * 11^1 * 31^1,0,"3,13,17,19,23,29,37,41,43",
155,2,"2,3,5,13,31",2^2 * 3^1 * 5^1 * 13^1 * 31^1,0,"7,11,17,19,23,29,37,41,43",
160,2,"2,5,7,23",2^5 * 5^1 * 7^1 * 23^1,0,"3,11,13,17,19,29,31,37,41,43",
161,2,"2,3,7,23",2^1 * 3^4 * 7^1 * 23^1,0,"5,11,13,17,19,29,31,37,41,43",
164,2,"2,3,5,11,41",2^2 * 3^1 * 5^1 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37,43",
168,2,"2,3,7,13",2^3 * 3^1 * 7^1 * 13^2,0,"5,11,17,19,23,29,31,37,41,43",
169,2,"2,5,13,17",2^1 * 5^1 * 13^2 * 17^1,0,"3,7,11,19,23,29,31,37,41,43",
170,2,"2,3,5,17,19",2^1 * 3^2 * 5^1 * 17^1 * 19^1,0,"7,11,13,23,29,31,37,41,43",
171,2,"2,3,19,43",2^2 * 3^2 * 19^1 * 43^1,0,"5,7,11,13,17,23,29,31,37,41",
174,2,"2,3,5,7,29",2^1 * 3^1 * 5^2 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41,43",
175,2,"2,5,7,11",2^4 * 5^2 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37,41,43",
184,2,"2,5,23,37",2^3 * 5^1 * 23^1 * 37^1,0,"3,7,11,13,17,19,29,31,41,43",
185,2,"2,3,5,31,37",2^1 * 3^1 * 5^1 * 31^1 * 37^1,0,"7,11,13,17,19,23,29,41,43",
186,2,"2,3,11,17,31",2^1 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37,41,43",
189,2,"2,3,5,7,19",2^1 * 3^3 * 5^1 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41,43",
195,2,"2,3,5,7,13",2^2 * 3^1 * 5^1 * 7^2 * 13^1,0,"11,17,19,23,29,31,37,41,43",
203,2,"2,3,7,17,29",2^2 * 3^1 * 7^1 * 17^1 * 29^1,0,"5,11,13,19,23,31,37,41,43",
204,2,"2,3,5,17,41",2^2 * 3^1 * 5^1 * 17^1 * 41^1,0,"7,11,13,19,23,29,31,37,43",
207,2,"2,3,13,23",2^4 * 3^2 * 13^1 * 23^1,0,"5,7,11,17,19,29,31,37,41,43",
208,2,"2,11,13,19",2^4 * 11^1 * 13^1 * 19^1,0,"3,5,7,17,23,29,31,37,41,43",
209,2,"2,3,5,7,11,19",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43",
215,2,"2,3,5,43",2^3 * 3^3 * 5^1 * 43^1,0,"7,11,13,17,19,23,29,31,37,41",
216,2,"2,3,7,31",2^3 * 3^3 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41,43",
220,2,"2,5,11,13,17",2^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"3,7,19,23,29,31,37,41,43",
221,2,"2,3,13,17,37",2^1 * 3^1 * 13^1 * 17^1 * 37^1,0,"5,7,11,19,23,29,31,41,43",
224,2,"2,3,5,7",2^5 * 3^2 * 5^2 * 7^1,0,"11,13,17,19,23,29,31,37,41,43",
230,2,"2,3,5,7,11,23",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1,0,"13,17,19,29,31,37,41,43",
231,2,"2,3,7,11,29",2^3 * 3^1 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31,37,41,43",
242,2,"2,3,11",2^1 * 3^5 * 11^2,0,"5,7,13,17,19,23,29,31,37,41,43",
245,2,"2,3,5,7,41",2^1 * 3^1 * 5^1 * 7^2 * 41^1,0,"11,13,17,19,23,29,31,37,43",
246,2,"2,3,13,19,41",2^1 * 3^1 * 13^1 * 19^1 * 41^1,0,"5,7,11,17,23,29,31,37,43",
247,2,"2,13,19,31",2^3 * 13^1 * 19^1 * 31^1,0,"3,5,7,11,17,23,29,37,41,43",
252,2,"2,3,7,11,23",2^2 * 3^2 * 7^1 * 11^1 * 23^1,0,"5,13,17,19,29,31,37,41,43",
255,2,"2,3,5,17",2^8 * 3^1 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41,43",
258,2,"2,3,7,37,43",2^1 * 3^1 * 7^1 * 37^1 * 43^1,0,"5,11,13,17,19,23,29,31,41",
259,2,"2,5,7,13,37",2^2 * 5^1 * 7^1 * 13^1 * 37^1,0,"3,11,17,19,23,29,31,41,43",
260,2,"2,3,5,13,29",2^2 * 3^2 * 5^1 * 13^1 * 29^1,0,"7,11,17,19,23,31,37,41,43",
272,2,"2,3,7,13,17",2^4 * 3^1 * 7^1 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41,43",
275,2,"2,3,5,11,23",2^2 * 3^1 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41,43",
279,2,"2,3,5,7,31",2^3 * 3^2 * 5^1 * 7^1 * 31^1,0,"11,13,17,19,23,29,37,41,43",
285,2,"2,3,5,11,13,19",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37,41,43",
286,2,"2,7,11,13,41",2^1 * 7^1 * 11^1 * 13^1 * 41^1,0,"3,5,17,19,23,29,31,37,43",
287,2,"2,3,7,41",2^5 * 3^2 * 7^1 * 41^1,0,"5,11,13,17,19,23,29,31,37,43",
288,2,"2,3,17",2^5 * 3^2 * 17^2,0,"5,7,11,13,19,23,29,31,37,41,43",
289,2,"2,5,17,29",2^1 * 5^1 * 17^2 * 29^1,0,"3,7,11,13,19,23,31,37,41,43",
296,2,"2,3,11,37",2^3 * 3^3 * 11^1 * 37^1,0,"5,7,13,17,19,23,29,31,41,43",
299,2,"2,3,5,13,23",2^2 * 3^1 * 5^2 * 13^1 * 23^1,0,"7,11,17,19,29,31,37,41,43",
300,2,"2,3,5,7,43",2^2 * 3^1 * 5^2 * 7^1 * 43^1,0,"11,13,17,19,23,29,31,37,41",
319,2,"2,5,11,29",2^6 * 5^1 * 11^1 * 29^1,0,"3,7,13,17,19,23,31,37,41,43",
322,2,"2,7,17,19,23",2^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"3,5,11,13,29,31,37,41,43",
323,2,"2,3,17,19",2^2 * 3^4 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41,43",
324,2,"2,3,5,13",2^2 * 3^4 * 5^2 * 13^1,0,"7,11,17,19,23,29,31,37,41,43",
340,2,"2,5,11,17,31",2^2 * 5^1 * 11^1 * 17^1 * 31^1,0,"3,7,13,19,23,29,37,41,43",
341,2,"2,3,11,19,31",2^1 * 3^2 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37,41,43",
342,2,"2,3,7,19",2^1 * 3^2 * 7^3 * 19^1,0,"5,11,13,17,23,29,31,37,41,43",
343,2,"2,7,43",2^3 * 7^3 * 43^1,0,"3,5,11,13,17,19,23,29,31,37,41",
344,2,"2,3,5,23,43",2^3 * 3^1 * 5^1 * 23^1 * 43^1,0,"7,11,13,17,19,29,31,37,41",
350,2,"2,3,5,7,13",2^1 * 3^3 * 5^2 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43",
351,2,"2,3,11,13",2^5 * 3^3 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41,43",
360,2,"2,3,5,19",2^3 * 3^2 * 5^1 * 19^2,0,"7,11,13,17,23,29,31,37,41,43",
363,2,"2,3,7,11,13",2^2 * 3^1 * 7^1 * 11^2 * 13^1,0,"5,17,19,23,29,31,37,41,43",
368,2,"2,3,23,41",2^4 * 3^2 * 23^1 * 41^1,0,"5,7,11,13,17,19,29,31,37,43",
369,2,"2,3,5,37,41",2^1 * 3^2 * 5^1 * 37^1 * 41^1,0,"7,11,13,17,19,23,29,31,43",
374,2,"2,3,5,11,17",2^1 * 3^1 * 5^3 * 11^1 * 17^1,0,"7,13,19,23,29,31,37,41,43",
377,2,"2,3,7,13,29",2^1 * 3^3 * 7^1 * 13^1 * 29^1,0,"5,11,17,19,23,31,37,41,43",
384,2,"2,3,5,7,11",2^7 * 3^1 * 5^1 * 7^1 * 11^1,0,"13,17,19,23,29,31,37,41,43",
390,2,"2,3,5,13,17,23",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37,41,43",
391,2,"2,7,17,23",2^3 * 7^2 * 17^1 * 23^1,0,"3,5,11,13,19,29,31,37,41,43",
399,2,"2,3,5,7,19",2^4 * 3^1 * 5^2 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41,43",
405,2,"2,3,5,7,29",2^1 * 3^4 * 5^1 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41,43",
406,2,"2,7,11,29,37",2^1 * 7^1 * 11^1 * 29^1 * 37^1,0,"3,5,13,17,19,23,31,41,43",
407,2,"2,3,11,17,37",2^3 * 3^1 * 11^1 * 17^1 * 37^1,0,"5,7,13,19,23,29,31,41,43",
429,2,"2,3,5,11,13,43",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 43^1,0,"7,17,19,23,29,31,37,41",
434,2,"2,3,5,7,29,31",2^1 * 3^1 * 5^1 * 7^1 * 29^1 * 31^1,0,"11,13,17,19,23,37,41,43",
440,2,"2,3,5,7,11",2^3 * 3^2 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41,43",
441,2,"2,3,7,13,17",2^1 * 3^2 * 7^2 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41,43",
450,2,"2,3,5,11,41",2^1 * 3^2 * 5^2 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37,43",
455,2,"2,3,5,7,13,19",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1,0,"11,17,23,29,31,37,41,43",
459,2,"2,3,5,17,23",2^2 * 3^3 * 5^1 * 17^1 * 23^1,0,"7,11,13,19,29,31,37,41,43",
464,2,"2,3,5,29,31",2^4 * 3^1 * 5^1 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41,43",
475,2,"2,5,7,17,19",2^2 * 5^2 * 7^1 * 17^1 * 19^1,0,"3,11,13,23,29,31,37,41,43",
480,2,"2,3,5,13,37",2^5 * 3^1 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31,41,43",
483,2,"2,3,7,11,23",2^2 * 3^1 * 7^1 * 11^2 * 23^1,0,"5,13,17,19,29,31,37,41,43",
492,2,"2,3,17,29,41",2^2 * 3^1 * 17^1 * 29^1 * 41^1,0,"5,7,11,13,19,23,31,37,43",
493,2,"2,13,17,19,29",2^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"3,5,7,11,23,31,37,41,43",
494,2,"2,3,5,11,13,19",2^1 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37,41,43",
495,2,"2,3,5,11,31",2^4 * 3^2 * 5^1 * 11^1 * 31^1,0,"7,13,17,19,23,29,37,41,43",
506,2,"2,3,11,13,23",2^1 * 3^1 * 11^1 * 13^2 * 23^1,0,"5,7,17,19,29,31,37,41,43",
512,2,"2,3,19",2^9 * 3^3 * 19^1,0,"5,7,11,13,17,23,29,31,37,41,43",
527,2,"2,3,11,17,31",2^4 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37,41,43",
528,2,"2,3,11,23",2^4 * 3^1 * 11^1 * 23^2,0,"5,7,13,17,19,29,31,37,41,43",
532,2,"2,7,13,19,41",2^2 * 7^1 * 13^1 * 19^1 * 41^1,0,"3,5,11,17,23,29,31,37,43",
539,2,"2,3,5,7,11",2^2 * 3^3 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41,43",
550,2,"2,5,11,19,29",2^1 * 5^2 * 11^1 * 19^1 * 29^1,0,"3,7,13,17,23,31,37,41,43",
551,2,"2,3,19,23,29",2^3 * 3^1 * 19^1 * 23^1 * 29^1,0,"5,7,11,13,17,31,37,41,43",
558,2,"2,3,13,31,43",2^1 * 3^2 * 13^1 * 31^1 * 43^1,0,"5,7,11,17,19,23,29,37,41",
559,2,"2,5,7,13,43",2^4 * 5^1 * 7^1 * 13^1 * 43^1,0,"3,11,17,19,23,29,31,37,41",
560,2,"2,3,5,7,11,17",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31,37,41,43",
574,2,"2,5,7,23,41",2^1 * 5^2 * 7^1 * 23^1 * 41^1,0,"3,11,13,17,19,29,31,37,43",
575,2,"2,3,5,23",2^6 * 3^2 * 5^2 * 23^1,0,"7,11,13,17,19,29,31,37,41,43",
588,2,"2,3,7,19,31",2^2 * 3^1 * 7^2 * 19^1 * 31^1,0,"5,11,13,17,23,29,37,41,43",
594,2,"2,3,5,7,11,17",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31,37,41,43",
608,2,"2,3,7,19,29",2^5 * 3^1 * 7^1 * 19^1 * 29^1,0,"5,11,13,17,23,31,37,41,43",
615,2,"2,3,5,7,11,41",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 41^1,0,"13,17,19,23,29,31,37,43",
620,2,"2,3,5,23,31",2^2 * 3^3 * 5^1 * 23^1 * 31^1,0,"7,11,13,17,19,29,37,41,43",
624,2,"2,3,5,13",2^4 * 3^1 * 5^4 * 13^1,0,"7,11,17,19,23,29,31,37,41,43",
629,2,"2,3,5,7,17,37",2^1 * 3^2 * 5^1 * 7^1 * 17^1 * 37^1,0,"11,13,19,23,29,31,41,43",
637,2,"2,7,11,13,29",2^1 * 7^2 * 11^1 * 13^1 * 29^1,0,"3,5,17,19,23,31,37,41,43",
644,2,"2,3,5,7,23,43",2^2 * 3^1 * 5^1 * 7^1 * 23^1 * 43^1,0,"11,13,17,19,29,31,37,41",
645,2,"2,3,5,17,19,43",2^1 * 3^1 * 5^1 * 17^1 * 19^1 * 43^1,0,"7,11,13,23,29,31,37,41",
650,2,"2,3,5,7,13,31",2^1 * 3^1 * 5^2 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29,37,41,43",
665,2,"2,3,5,7,19,37",2^1 * 3^2 * 5^1 * 7^1 * 19^1 * 37^1,0,"11,13,17,23,29,31,41,43",
666,2,"2,3,23,29,37",2^1 * 3^2 * 23^1 * 29^1 * 37^1,0,"5,7,11,13,17,19,31,41,43",
675,2,"2,3,5,13",2^2 * 3^3 * 5^2 * 13^2,0,"7,11,17,19,23,29,31,37,41,43",
696,2,"2,3,17,29,41",2^3 * 3^1 * 17^1 * 29^1 * 41^1,0,"5,7,11,13,19,23,31,37,43",
702,2,"2,3,13,19,37",2^1 * 3^3 * 13^1 * 19^1 * 37^1,0,"5,7,11,17,23,29,31,41,43",
703,2,"2,11,19,37",2^6 * 11^1 * 19^1 * 37^1,0,"3,5,7,13,17,23,29,31,41,43",
713,2,"2,3,7,17,23,31",2^1 * 3^1 * 7^1 * 17^1 * 23^1 * 31^1,0,"5,11,13,19,29,37,41,43",
714,2,"2,3,5,7,11,13,17",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1,0,"19,23,29,31,37,41,43",
725,2,"2,3,5,11,29",2^1 * 3^1 * 5^2 * 11^2 * 29^1,0,"7,13,17,19,23,31,37,41,43",
728,2,"2,3,7,13",2^3 * 3^6 * 7^1 * 13^1,0,"5,11,17,19,23,29,31,37,41,43",
735,2,"2,3,5,7,23",2^5 * 3^1 * 5^1 * 7^2 * 23^1,0,"11,13,17,19,29,31,37,41,43",
740,2,"2,3,5,13,19,37",2^2 * 3^1 * 5^1 * 13^1 * 19^1 * 37^1,0,"7,11,17,23,29,31,41,43",
759,2,"2,3,5,11,19,23",2^3 * 3^1 * 5^1 * 11^1 * 19^1 * 23^1,0,"7,13,17,29,31,37,41,43",
774,2,"2,3,5,31,43",2^1 * 3^2 * 5^2 * 31^1 * 43^1,0,"7,11,13,17,19,23,29,37,41",
779,2,"2,3,5,13,19,41",2^2 * 3^1 * 5^1 * 13^1 * 19^1 * 41^1,0,"7,11,17,23,29,31,37,43",
782,2,"2,3,17,23,29",2^1 * 3^3 * 17^1 * 23^1 * 29^1,0,"5,7,11,13,19,31,37,41,43",
783,2,"2,3,7,29",2^4 * 3^3 * 7^2 * 29^1,0,"5,11,13,17,19,23,31,37,41,43",
805,2,"2,5,7,13,23,31",2^1 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"3,11,17,19,29,37,41,43",
816,2,"2,3,17,19,43",2^4 * 3^1 * 17^1 * 19^1 * 43^1,0,"5,7,11,13,23,29,31,37,41",
819,2,"2,3,5,7,13,41",2^2 * 3^2 * 5^1 * 7^1 * 13^1 * 41^1,0,"11,17,19,23,29,31,37,43",
832,2,"2,7,13,17",2^6 * 7^2 * 13^1 * 17^1,0,"3,5,11,19,23,29,31,37,41,43",
