m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
23,2,"2,3,23",2^3 * 3^1 * 23^1,0,"5,7,11,13,17,19,29,31,37,41,43,47,53",
24,2,"2,3,5",2^3 * 3^1 * 5^2,0,"7,11,13,17,19,23,29,31,37,41,43,47,53",
25,2,"2,5,13",2^1 * 5^2 * 13^1,0,"3,7,11,17,19,23,29,31,37,41,43,47,53",
26,2,"2,3,13",2^1 * 3^3 * 13^1,0,"5,7,11,17,19,23,29,31,37,41,43,47,53",
27,2,"2,3,7",2^2 * 3^3 * 7^1,0,"5,11,13,17,19,23,29,31,37,41,43,47,53",
28,2,"2,7,29",2^2 * 7^1 * 29^1,0,"3,5,11,13,17,19,23,31,37,41,43,47,53",
29,2,"2,3,5,29",2^1 * 3^1 * 5^1 * 29^1,0,"7,11,13,17,19,23,31,37,41,43,47,53",
30,2,"2,3,5,31",2^1 * 3^1 * 5^1 * 31^1,0,"7,11,13,17,19,23,29,37,41,43,47,53",
31,2,"2,31",2^5 * 31^1,0,"3,5,7,11,13,17,19,23,29,37,41,43,47,53",
32,2,"2,3,11",2^5 * 3^1 * 11^1,0,"5,7,13,17,19,23,29,31,37,41,43,47,53",
33,2,"2,3,11,17",2^1 * 3^1 * 11^1 * 17^1,0,"5,7,13,19,23,29,31,37,41,43,47,53",
34,2,"2,5,7,17",2^1 * 5^1 * 7^1 * 17^1,0,"3,11,13,19,23,29,31,37,41,43,47,53",
35,2,"2,3,5,7",2^2 * 3^2 * 5^1 * 7^1,0,"11,13,17,19,23,29,31,37,41,43,47,53",
36,2,"2,3,37",2^2 * 3^2 * 37^1,0,"5,7,11,13,17,19,23,29,31,41,43,47,53",
37,2,"2,19,37",2^1 * 19^1 * 37^1,0,"3,5,7,11,13,17,23,29,31,41,43,47,53",
38,2,"2,3,13,19",2^1 * 3^1 * 13^1 * 19^1,0,"5,7,11,17,23,29,31,37,41,43,47,53",
39,2,"2,3,5,13",2^3 * 3^1 * 5^1 * 13^1,0,"7,11,17,19,23,29,31,37,41,43,47,53",
40,2,"2,5,41",2^3 * 5^1 * 41^1,0,"3,7,11,13,17,19,23,29,31,37,43,47,53",
41,2,"2,3,7,41",2^1 * 3^1 * 7^1 * 41^1,0,"5,11,13,17,19,23,29,31,37,43,47,53",
42,2,"2,3,7,43",2^1 * 3^1 * 7^1 * 43^1,0,"5,11,13,17,19,23,29,31,37,41,47,53",
43,2,"2,11,43",2^2 * 11^1 * 43^1,0,"3,5,7,13,17,19,23,29,31,37,41,47,53",
44,2,"2,3,5,11",2^2 * 3^2 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37,41,43,47,53",
45,2,"2,3,5,23",2^1 * 3^2 * 5^1 * 23^1,0,"7,11,13,17,19,29,31,37,41,43,47,53",
46,2,"2,23,47",2^1 * 23^1 * 47^1,0,"3,5,7,11,13,17,19,29,31,37,41,43,53",
47,2,"2,3,47",2^4 * 3^1 * 47^1,0,"5,7,11,13,17,19,23,29,31,37,41,43,53",
48,2,"2,3,7",2^4 * 3^1 * 7^2,0,"5,11,13,17,19,23,29,31,37,41,43,47,53",
49,2,"2,5,7",2^1 * 5^2 * 7^2,0,"3,11,13,17,19,23,29,31,37,41,43,47,53",
50,2,"2,3,5,17",2^1 * 3^1 * 5^2 * 17^1,0,"7,11,13,19,23,29,31,37,41,43,47,53",
51,2,"2,3,13,17",2^2 * 3^1 * 13^1 * 17^1,0,"5,7,11,19,23,29,31,37,41,43,47,53",
52,2,"2,13,53",2^2 * 13^1 * 53^1,0,"3,5,7,11,17,19,23,29,31,37,41,43,47",
53,2,"2,3,53",2^1 * 3^3 * 53^1,0,"5,7,11,13,17,19,23,29,31,37,41,43,47",
54,2,"2,3,5,11",2^1 * 3^3 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37,41,43,47,53",
55,2,"2,5,7,11",2^3 * 5^1 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37,41,43,47,53",
56,2,"2,3,7,19",2^3 * 3^1 * 7^1 * 19^1,0,"5,11,13,17,23,29,31,37,41,43,47,53",
57,2,"2,3,19,29",2^1 * 3^1 * 19^1 * 29^1,0,"5,7,11,13,17,23,31,37,41,43,47,53",
62,2,"2,3,7,31",2^1 * 3^2 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41,43,47,53",
63,2,"2,3,7",2^6 * 3^2 * 7^1,0,"5,11,13,17,19,23,29,31,37,41,43,47,53",
64,2,"2,5,13",2^6 * 5^1 * 13^1,0,"3,7,11,17,19,23,29,31,37,41,43,47,53",
65,2,"2,3,5,11,13",2^1 * 3^1 * 5^1 * 11^1 * 13^1,0,"7,17,19,23,29,31,37,41,43,47,53",
68,2,"2,3,17,23",2^2 * 3^1 * 17^1 * 23^1,0,"5,7,11,13,19,29,31,37,41,43,47,53",
69,2,"2,3,5,7,23",2^1 * 3^1 * 5^1 * 7^1 * 23^1,0,"11,13,17,19,29,31,37,41,43,47,53",
74,2,"2,3,5,37",2^1 * 3^1 * 5^2 * 37^1,0,"7,11,13,17,19,23,29,31,41,43,47,53",
75,2,"2,3,5,19",2^2 * 3^1 * 5^2 * 19^1,0,"7,11,13,17,23,29,31,37,41,43,47,53",
76,2,"2,7,11,19",2^2 * 7^1 * 11^1 * 19^1,0,"3,5,13,17,23,29,31,37,41,43,47,53",
77,2,"2,3,7,11,13",2^1 * 3^1 * 7^1 * 11^1 * 13^1,0,"5,17,19,23,29,31,37,41,43,47,53",
80,2,"2,3,5",2^4 * 3^4 * 5^1,0,"7,11,13,17,19,23,29,31,37,41,43,47,53",
81,2,"2,3,41",2^1 * 3^4 * 41^1,0,"5,7,11,13,17,19,23,29,31,37,43,47,53",
84,2,"2,3,5,7,17",2^2 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43,47,53",
85,2,"2,5,17,43",2^1 * 5^1 * 17^1 * 43^1,0,"3,7,11,13,19,23,29,31,37,41,47,53",
86,2,"2,3,29,43",2^1 * 3^1 * 29^1 * 43^1,0,"5,7,11,13,17,19,23,31,37,41,47,53",
87,2,"2,3,11,29",2^3 * 3^1 * 11^1 * 29^1,0,"5,7,13,17,19,23,31,37,41,43,47,53",
90,2,"2,3,5,7,13",2^1 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53",
91,2,"2,7,13,23",2^2 * 7^1 * 13^1 * 23^1,0,"3,5,11,17,19,29,31,37,41,43,47,53",
92,2,"2,3,23,31",2^2 * 3^1 * 23^1 * 31^1,0,"5,7,11,13,17,19,29,37,41,43,47,53",
93,2,"2,3,31,47",2^1 * 3^1 * 31^1 * 47^1,0,"5,7,11,13,17,19,23,29,37,41,43,53",
94,2,"2,5,19,47",2^1 * 5^1 * 19^1 * 47^1,0,"3,7,11,13,17,23,29,31,37,41,43,53",
95,2,"2,3,5,19",2^5 * 3^1 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37,41,43,47,53",
98,2,"2,3,7,11",2^1 * 3^2 * 7^2 * 11^1,0,"5,13,17,19,23,29,31,37,41,43,47,53",
99,2,"2,3,5,11",2^2 * 3^2 * 5^2 * 11^1,0,"7,13,17,19,23,29,31,37,41,43,47,53",
104,2,"2,3,5,7,13",2^3 * 3^1 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53",
105,2,"2,3,5,7,53",2^1 * 3^1 * 5^1 * 7^1 * 53^1,0,"11,13,17,19,23,29,31,37,41,43,47",
110,2,"2,3,5,11,37",2^1 * 3^1 * 5^1 * 11^1 * 37^1,0,"7,13,17,19,23,29,31,41,43,47,53",
111,2,"2,3,7,37",2^4 * 3^1 * 7^1 * 37^1,0,"5,11,13,17,19,23,29,31,41,43,47,53",
114,2,"2,3,5,19,23",2^1 * 3^1 * 5^1 * 19^1 * 23^1,0,"7,11,13,17,29,31,37,41,43,47,53",
115,2,"2,5,23,29",2^2 * 5^1 * 23^1 * 29^1,0,"3,7,11,13,17,19,31,37,41,43,47,53",
116,2,"2,3,13,29",2^2 * 3^2 * 13^1 * 29^1,0,"5,7,11,17,19,23,31,37,41,43,47,53",
119,2,"2,3,5,7,17",2^3 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43,47,53",
120,2,"2,3,5,11",2^3 * 3^1 * 5^1 * 11^2,0,"7,13,17,19,23,29,31,37,41,43,47,53",
123,2,"2,3,31,41",2^2 * 3^1 * 31^1 * 41^1,0,"5,7,11,13,17,19,23,29,37,43,47,53",
124,2,"2,5,31",2^2 * 5^3 * 31^1,0,"3,7,11,13,17,19,23,29,37,41,43,47,53",
125,2,"2,3,5,7",2^1 * 3^2 * 5^3 * 7^1,0,"11,13,17,19,23,29,31,37,41,43,47,53",
128,2,"2,3,43",2^7 * 3^1 * 43^1,0,"5,7,11,13,17,19,23,29,31,37,41,47,53",
129,2,"2,3,5,13,43",2^1 * 3^1 * 5^1 * 13^1 * 43^1,0,"7,11,17,19,23,29,31,37,41,47,53",
132,2,"2,3,7,11,19",2^2 * 3^1 * 7^1 * 11^1 * 19^1,0,"5,13,17,23,29,31,37,41,43,47,53",
135,2,"2,3,5,17",2^3 * 3^3 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41,43,47,53",
140,2,"2,3,5,7,47",2^2 * 3^1 * 5^1 * 7^1 * 47^1,0,"11,13,17,19,23,29,31,37,41,43,53",
143,2,"2,3,11,13",2^4 * 3^2 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41,43,47,53",
144,2,"2,3,5,29",2^4 * 3^2 * 5^1 * 29^1,0,"7,11,13,17,19,23,31,37,41,43,47,53",
147,2,"2,3,7,37",2^2 * 3^1 * 7^2 * 37^1,0,"5,11,13,17,19,23,29,31,41,43,47,53",
152,2,"2,3,17,19",2^3 * 3^2 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41,43,47,53",
153,2,"2,3,7,11,17",2^1 * 3^2 * 7^1 * 11^1 * 17^1,0,"5,13,19,23,29,31,37,41,43,47,53",
154,2,"2,5,7,11,31",2^1 * 5^1 * 7^1 * 11^1 * 31^1,0,"3,13,17,19,23,29,37,41,43,47,53",
155,2,"2,3,5,13,31",2^2 * 3^1 * 5^1 * 13^1 * 31^1,0,"7,11,17,19,23,29,37,41,43,47,53",
159,2,"2,3,5,53",2^5 * 3^1 * 5^1 * 53^1,0,"7,11,13,17,19,23,29,31,37,41,43,47",
160,2,"2,5,7,23",2^5 * 5^1 * 7^1 * 23^1,0,"3,11,13,17,19,29,31,37,41,43,47,53",
161,2,"2,3,7,23",2^1 * 3^4 * 7^1 * 23^1,0,"5,11,13,17,19,29,31,37,41,43,47,53",
164,2,"2,3,5,11,41",2^2 * 3^1 * 5^1 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37,43,47,53",
168,2,"2,3,7,13",2^3 * 3^1 * 7^1 * 13^2,0,"5,11,17,19,23,29,31,37,41,43,47,53",
169,2,"2,5,13,17",2^1 * 5^1 * 13^2 * 17^1,0,"3,7,11,19,23,29,31,37,41,43,47,53",
170,2,"2,3,5,17,19",2^1 * 3^2 * 5^1 * 17^1 * 19^1,0,"7,11,13,23,29,31,37,41,43,47,53",
171,2,"2,3,19,43",2^2 * 3^2 * 19^1 * 43^1,0,"5,7,11,13,17,23,29,31,37,41,47,53",
174,2,"2,3,5,7,29",2^1 * 3^1 * 5^2 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41,43,47,53",
175,2,"2,5,7,11",2^4 * 5^2 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37,41,43,47,53",
184,2,"2,5,23,37",2^3 * 5^1 * 23^1 * 37^1,0,"3,7,11,13,17,19,29,31,41,43,47,53",
185,2,"2,3,5,31,37",2^1 * 3^1 * 5^1 * 31^1 * 37^1,0,"7,11,13,17,19,23,29,41,43,47,53",
186,2,"2,3,11,17,31",2^1 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37,41,43,47,53",
187,2,"2,11,17,47",2^2 * 11^1 * 17^1 * 47^1,0,"3,5,7,13,19,23,29,31,37,41,43,53",
188,2,"2,3,7,47",2^2 * 3^3 * 7^1 * 47^1,0,"5,11,13,17,19,23,29,31,37,41,43,53",
189,2,"2,3,5,7,19",2^1 * 3^3 * 5^1 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41,43,47,53",
195,2,"2,3,5,7,13",2^2 * 3^1 * 5^1 * 7^2 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53",
203,2,"2,3,7,17,29",2^2 * 3^1 * 7^1 * 17^1 * 29^1,0,"5,11,13,19,23,31,37,41,43,47,53",
204,2,"2,3,5,17,41",2^2 * 3^1 * 5^1 * 17^1 * 41^1,0,"7,11,13,19,23,29,31,37,43,47,53",
207,2,"2,3,13,23",2^4 * 3^2 * 13^1 * 23^1,0,"5,7,11,17,19,29,31,37,41,43,47,53",
208,2,"2,11,13,19",2^4 * 11^1 * 13^1 * 19^1,0,"3,5,7,17,23,29,31,37,41,43,47,53",
209,2,"2,3,5,7,11,19",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47,53",
215,2,"2,3,5,43",2^3 * 3^3 * 5^1 * 43^1,0,"7,11,13,17,19,23,29,31,37,41,47,53",
216,2,"2,3,7,31",2^3 * 3^3 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41,43,47,53",
220,2,"2,5,11,13,17",2^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"3,7,19,23,29,31,37,41,43,47,53",
221,2,"2,3,13,17,37",2^1 * 3^1 * 13^1 * 17^1 * 37^1,0,"5,7,11,19,23,29,31,41,43,47,53",
224,2,"2,3,5,7",2^5 * 3^2 * 5^2 * 7^1,0,"11,13,17,19,23,29,31,37,41,43,47,53",
230,2,"2,3,5,7,11,23",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1,0,"13,17,19,29,31,37,41,43,47,53",
231,2,"2,3,7,11,29",2^3 * 3^1 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31,37,41,43,47,53",
234,2,"2,3,5,13,47",2^1 * 3^2 * 5^1 * 13^1 * 47^1,0,"7,11,17,19,23,29,31,37,41,43,53",
242,2,"2,3,11",2^1 * 3^5 * 11^2,0,"5,7,13,17,19,23,29,31,37,41,43,47,53",
245,2,"2,3,5,7,41",2^1 * 3^1 * 5^1 * 7^2 * 41^1,0,"11,13,17,19,23,29,31,37,43,47,53",
246,2,"2,3,13,19,41",2^1 * 3^1 * 13^1 * 19^1 * 41^1,0,"5,7,11,17,23,29,31,37,43,47,53",
247,2,"2,13,19,31",2^3 * 13^1 * 19^1 * 31^1,0,"3,5,7,11,17,23,29,37,41,43,47,53",
252,2,"2,3,7,11,23",2^2 * 3^2 * 7^1 * 11^1 * 23^1,0,"5,13,17,19,29,31,37,41,43,47,53",
255,2,"2,3,5,17",2^8 * 3^1 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41,43,47,53",
258,2,"2,3,7,37,43",2^1 * 3^1 * 7^1 * 37^1 * 43^1,0,"5,11,13,17,19,23,29,31,41,47,53",
259,2,"2,5,7,13,37",2^2 * 5^1 * 7^1 * 13^1 * 37^1,0,"3,11,17,19,23,29,31,41,43,47,53",
260,2,"2,3,5,13,29",2^2 * 3^2 * 5^1 * 13^1 * 29^1,0,"7,11,17,19,23,31,37,41,43,47,53",
264,2,"2,3,5,11,53",2^3 * 3^1 * 5^1 * 11^1 * 53^1,0,"7,13,17,19,23,29,31,37,41,43,47",
265,2,"2,5,7,19,53",2^1 * 5^1 * 7^1 * 19^1 * 53^1,0,"3,11,13,17,23,29,31,37,41,43,47",
272,2,"2,3,7,13,17",2^4 * 3^1 * 7^1 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41,43,47,53",
275,2,"2,3,5,11,23",2^2 * 3^1 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41,43,47,53",
279,2,"2,3,5,7,31",2^3 * 3^2 * 5^1 * 7^1 * 31^1,0,"11,13,17,19,23,29,37,41,43,47,53",
285,2,"2,3,5,11,13,19",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37,41,43,47,53",
286,2,"2,7,11,13,41",2^1 * 7^1 * 11^1 * 13^1 * 41^1,0,"3,5,17,19,23,29,31,37,43,47,53",
287,2,"2,3,7,41",2^5 * 3^2 * 7^1 * 41^1,0,"5,11,13,17,19,23,29,31,37,43,47,53",
288,2,"2,3,17",2^5 * 3^2 * 17^2,0,"5,7,11,13,19,23,29,31,37,41,43,47,53",
289,2,"2,5,17,29",2^1 * 5^1 * 17^2 * 29^1,0,"3,7,11,13,19,23,31,37,41,43,47,53",
296,2,"2,3,11,37",2^3 * 3^3 * 11^1 * 37^1,0,"5,7,13,17,19,23,29,31,41,43,47,53",
299,2,"2,3,5,13,23",2^2 * 3^1 * 5^2 * 13^1 * 23^1,0,"7,11,17,19,29,31,37,41,43,47,53",
300,2,"2,3,5,7,43",2^2 * 3^1 * 5^2 * 7^1 * 43^1,0,"11,13,17,19,23,29,31,37,41,47,53",
318,2,"2,3,11,29,53",2^1 * 3^1 * 11^1 * 29^1 * 53^1,0,"5,7,13,17,19,23,31,37,41,43,47",
319,2,"2,5,11,29",2^6 * 5^1 * 11^1 * 29^1,0,"3,7,13,17,19,23,31,37,41,43,47,53",
322,2,"2,7,17,19,23",2^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"3,5,11,13,29,31,37,41,43,47,53",
323,2,"2,3,17,19",2^2 * 3^4 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41,43,47,53",
324,2,"2,3,5,13",2^2 * 3^4 * 5^2 * 13^1,0,"7,11,17,19,23,29,31,37,41,43,47,53",
328,2,"2,7,41,47",2^3 * 7^1 * 41^1 * 47^1,0,"3,5,11,13,17,19,23,29,31,37,43,53",
329,2,"2,3,5,7,11,47",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 47^1,0,"13,17,19,23,29,31,37,41,43,53",
340,2,"2,5,11,17,31",2^2 * 5^1 * 11^1 * 17^1 * 31^1,0,"3,7,13,19,23,29,37,41,43,47,53",
341,2,"2,3,11,19,31",2^1 * 3^2 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37,41,43,47,53",
342,2,"2,3,7,19",2^1 * 3^2 * 7^3 * 19^1,0,"5,11,13,17,23,29,31,37,41,43,47,53",
343,2,"2,7,43",2^3 * 7^3 * 43^1,0,"3,5,11,13,17,19,23,29,31,37,41,47,53",
344,2,"2,3,5,23,43",2^3 * 3^1 * 5^1 * 23^1 * 43^1,0,"7,11,13,17,19,29,31,37,41,47,53",
350,2,"2,3,5,7,13",2^1 * 3^3 * 5^2 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53",
351,2,"2,3,11,13",2^5 * 3^3 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41,43,47,53",
360,2,"2,3,5,19",2^3 * 3^2 * 5^1 * 19^2,0,"7,11,13,17,23,29,31,37,41,43,47,53",
363,2,"2,3,7,11,13",2^2 * 3^1 * 7^1 * 11^2 * 13^1,0,"5,17,19,23,29,31,37,41,43,47,53",
368,2,"2,3,23,41",2^4 * 3^2 * 23^1 * 41^1,0,"5,7,11,13,17,19,29,31,37,43,47,53",
369,2,"2,3,5,37,41",2^1 * 3^2 * 5^1 * 37^1 * 41^1,0,"7,11,13,17,19,23,29,31,43,47,53",
370,2,"2,5,7,37,53",2^1 * 5^1 * 7^1 * 37^1 * 53^1,0,"3,11,13,17,19,23,29,31,41,43,47",
371,2,"2,3,7,31,53",2^2 * 3^1 * 7^1 * 31^1 * 53^1,0,"5,11,13,17,19,23,29,37,41,43,47",
374,2,"2,3,5,11,17",2^1 * 3^1 * 5^3 * 11^1 * 17^1,0,"7,13,19,23,29,31,37,41,43,47,53",
375,2,"2,3,5,47",2^3 * 3^1 * 5^3 * 47^1,0,"7,11,13,17,19,23,29,31,37,41,43,53",
376,2,"2,13,29,47",2^3 * 13^1 * 29^1 * 47^1,0,"3,5,7,11,17,19,23,31,37,41,43,53",
377,2,"2,3,7,13,29",2^1 * 3^3 * 7^1 * 13^1 * 29^1,0,"5,11,17,19,23,31,37,41,43,47,53",
384,2,"2,3,5,7,11",2^7 * 3^1 * 5^1 * 7^1 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53",
390,2,"2,3,5,13,17,23",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37,41,43,47,53",
391,2,"2,7,17,23",2^3 * 7^2 * 17^1 * 23^1,0,"3,5,11,13,19,29,31,37,41,43,47,53",
399,2,"2,3,5,7,19",2^4 * 3^1 * 5^2 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41,43,47,53",
405,2,"2,3,5,7,29",2^1 * 3^4 * 5^1 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41,43,47,53",
406,2,"2,7,11,29,37",2^1 * 7^1 * 11^1 * 29^1 * 37^1,0,"3,5,13,17,19,23,31,41,43,47,53",
407,2,"2,3,11,17,37",2^3 * 3^1 * 11^1 * 17^1 * 37^1,0,"5,7,13,19,23,29,31,41,43,47,53",
423,2,"2,3,47,53",2^3 * 3^2 * 47^1 * 53^1,0,"5,7,11,13,17,19,23,29,31,37,41,43",
424,2,"2,5,17,53",2^3 * 5^2 * 17^1 * 53^1,0,"3,7,11,13,19,23,29,31,37,41,43,47",
429,2,"2,3,5,11,13,43",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 43^1,0,"7,17,19,23,29,31,37,41,47,53",
434,2,"2,3,5,7,29,31",2^1 * 3^1 * 5^1 * 7^1 * 29^1 * 31^1,0,"11,13,17,19,23,37,41,43,47,53",
440,2,"2,3,5,7,11",2^3 * 3^2 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53",
441,2,"2,3,7,13,17",2^1 * 3^2 * 7^2 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41,43,47,53",
450,2,"2,3,5,11,41",2^1 * 3^2 * 5^2 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37,43,47,53",
455,2,"2,3,5,7,13,19",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1,0,"11,17,23,29,31,37,41,43,47,53",
459,2,"2,3,5,17,23",2^2 * 3^3 * 5^1 * 17^1 * 23^1,0,"7,11,13,19,29,31,37,41,43,47,53",
464,2,"2,3,5,29,31",2^4 * 3^1 * 5^1 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41,43,47,53",
475,2,"2,5,7,17,19",2^2 * 5^2 * 7^1 * 17^1 * 19^1,0,"3,11,13,23,29,31,37,41,43,47,53",
476,2,"2,3,7,17,53",2^2 * 3^2 * 7^1 * 17^1 * 53^1,0,"5,11,13,19,23,29,31,37,41,43,47",
480,2,"2,3,5,13,37",2^5 * 3^1 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31,41,43,47,53",
483,2,"2,3,7,11,23",2^2 * 3^1 * 7^1 * 11^2 * 23^1,0,"5,13,17,19,29,31,37,41,43,47,53",
492,2,"2,3,17,29,41",2^2 * 3^1 * 17^1 * 29^1 * 41^1,0,"5,7,11,13,19,23,31,37,43,47,53",
493,2,"2,13,17,19,29",2^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"3,5,7,11,23,31,37,41,43,47,53",
494,2,"2,3,5,11,13,19",2^1 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37,41,43,47,53",
495,2,"2,3,5,11,31",2^4 * 3^2 * 5^1 * 11^1 * 31^1,0,"7,13,17,19,23,29,37,41,43,47,53",
506,2,"2,3,11,13,23",2^1 * 3^1 * 11^1 * 13^2 * 23^1,0,"5,7,17,19,29,31,37,41,43,47,53",
512,2,"2,3,19",2^9 * 3^3 * 19^1,0,"5,7,11,13,17,23,29,31,37,41,43,47,53",
516,2,"2,3,11,43,47",2^2 * 3^1 * 11^1 * 43^1 * 47^1,0,"5,7,13,17,19,23,29,31,37,41,53",
517,2,"2,7,11,37,47",2^1 * 7^1 * 11^1 * 37^1 * 47^1,0,"3,5,13,17,19,23,29,31,41,43,53",
527,2,"2,3,11,17,31",2^4 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37,41,43,47,53",
528,2,"2,3,11,23",2^4 * 3^1 * 11^1 * 23^2,0,"5,7,13,17,19,29,31,37,41,43,47,53",
529,2,"2,5,23,53",2^1 * 5^1 * 23^2 * 53^1,0,"3,7,11,13,17,19,29,31,37,41,43,47",
532,2,"2,7,13,19,41",2^2 * 7^1 * 13^1 * 19^1 * 41^1,0,"3,5,11,17,23,29,31,37,43,47,53",
539,2,"2,3,5,7,11",2^2 * 3^3 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53",
550,2,"2,5,11,19,29",2^1 * 5^2 * 11^1 * 19^1 * 29^1,0,"3,7,13,17,23,31,37,41,43,47,53",
